ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,on_time,high_care_calls,discount_tier,weight_category,is_high_value,is_repeat_customer,low_satisfaction,failure_risk_score,predicted_outcome,predicted_label,risk_tier
5882,4,1,3,4,143,3,1,0,1,4392,1,0,1,0,0,1,0,0.65846455,1,Late,High Risk
5883,0,1,3,5,246,3,1,0,2,5556,1,0,1,0,1,1,0,0.5654567,1,Late,Medium Risk
5884,1,1,3,2,157,2,1,0,7,5228,0,0,1,0,0,0,1,0.7077203,1,Late,High Risk
5885,2,1,3,3,169,3,1,1,10,5147,0,0,1,0,0,1,0,0.6691605,1,Late,High Risk
5886,4,1,4,5,231,3,1,0,6,4449,1,1,1,0,1,1,0,0.6499485,1,Late,High Risk
5887,3,0,3,3,262,5,2,0,1,5043,0,0,1,0,1,1,0,0.71588075,1,Late,High Risk
5888,4,0,3,2,227,2,2,1,10,4290,0,0,1,0,1,0,1,0.64461994,1,Late,High Risk
5889,0,0,5,2,162,4,2,1,7,5477,1,1,1,0,0,1,1,0.6553745,1,Late,High Risk
5890,1,0,5,5,148,2,2,1,4,4812,0,1,1,0,0,0,0,0.7111801,1,Late,High Risk
5891,2,0,3,4,138,2,2,0,8,4837,0,0,1,0,0,0,0,0.602845,1,Late,High Risk
5892,4,0,3,3,255,2,2,0,3,4824,0,0,1,0,1,0,0,0.4975486,0,On Time,Medium Risk
5893,3,0,3,5,218,3,1,1,2,5841,0,0,1,0,1,1,0,0.6378987,1,Late,High Risk
5894,4,0,4,1,260,4,1,1,2,4091,1,1,1,0,1,1,1,0.5009569,1,Late,Medium Risk
5895,0,0,4,3,142,2,1,0,5,5502,1,1,1,0,0,0,0,0.7019815,1,Late,High Risk
5896,1,0,4,5,257,3,2,1,5,4180,0,1,1,0,1,1,0,0.47853968,0,On Time,Medium Risk
5897,2,0,4,2,252,3,1,0,1,4176,0,1,1,0,1,1,1,0.5543956,1,Late,Medium Risk
5898,4,0,5,4,151,5,1,0,1,4122,0,1,1,0,0,1,0,0.51911205,1,Late,Medium Risk
5899,3,0,4,3,190,5,1,0,8,4736,0,1,1,0,0,1,0,0.6003428,1,Late,High Risk
5900,4,0,4,5,137,2,1,1,7,4068,0,1,1,0,0,0,0,0.50456303,1,Late,Medium Risk
5901,0,0,4,4,164,2,1,1,7,5456,0,1,1,0,0,0,0,0.6856321,1,Late,High Risk
5902,1,0,3,5,271,3,1,0,9,5328,0,0,1,0,1,1,0,0.54819983,1,Late,Medium Risk
5903,2,0,3,5,162,2,0,1,1,4573,1,0,1,0,0,0,0,0.764627,1,Late,High Risk
5904,4,0,2,4,221,5,2,1,4,4034,1,0,1,0,1,1,0,0.5168368,1,Late,Medium Risk
5905,3,0,5,4,202,3,1,0,3,4559,1,1,1,0,0,1,0,0.62104696,1,Late,High Risk
5906,4,0,4,5,143,2,1,1,1,5836,0,1,1,0,0,0,0,0.7506233,1,Late,High Risk
5907,0,0,3,5,254,3,1,1,6,4703,0,0,1,0,1,1,0,0.7009191,1,Late,High Risk
5908,1,0,4,3,96,4,2,1,1,4984,1,1,1,0,0,1,0,0.7599656,1,Late,High Risk
5909,2,2,3,3,199,5,2,0,10,4847,1,0,1,0,0,1,0,0.6879933,1,Late,High Risk
5910,4,2,4,1,198,4,1,0,5,5182,0,1,1,0,0,1,1,0.7553581,1,Late,High Risk
5911,3,2,4,3,257,3,1,0,2,5198,1,1,1,0,1,1,0,0.5492513,1,Late,Medium Risk
5912,4,2,3,2,149,5,2,0,9,4310,0,0,1,0,0,1,1,0.7983548,1,Late,High Risk
5913,0,2,5,1,193,4,2,0,10,5280,0,1,1,0,0,1,1,0.7899407,1,Late,High Risk
5914,1,2,3,5,284,2,1,1,10,5619,0,0,1,0,1,0,0,0.7156006,1,Late,High Risk
5915,2,2,4,5,205,4,2,0,5,5264,0,1,1,0,0,1,0,0.68891776,1,Late,High Risk
5916,4,2,5,5,185,3,1,1,5,4520,1,1,1,0,0,1,0,0.6658175,1,Late,High Risk
5917,3,2,5,4,268,3,0,0,10,4955,0,1,1,0,1,1,0,0.5378736,1,Late,Medium Risk
5918,4,2,5,1,252,3,2,1,2,4339,0,1,1,0,1,1,1,0.6730501,1,Late,High Risk
5919,0,2,4,3,196,2,1,0,5,5656,0,1,1,0,0,0,0,0.70216674,1,Late,High Risk
5920,1,2,3,3,149,3,1,1,6,4654,0,0,1,0,0,1,0,0.7903359,1,Late,High Risk
5921,2,2,5,5,154,2,2,1,3,4669,0,1,1,0,0,0,0,0.55216026,1,Late,Medium Risk
5922,4,2,5,4,267,2,2,1,4,4053,0,1,1,0,1,0,0,0.5957568,1,Late,Medium Risk
5923,3,2,3,3,208,2,2,0,5,5661,0,0,1,0,0,0,0,0.74899656,1,Late,High Risk
5924,4,2,5,5,275,3,2,1,9,4287,1,1,1,0,1,1,0,0.4611492,0,On Time,Medium Risk
5925,0,2,4,2,272,2,1,0,1,5939,1,1,1,0,1,0,1,0.5027,1,Late,Medium Risk
5926,1,2,6,5,280,3,1,1,9,4074,1,1,1,0,1,1,0,0.5295134,1,Late,Medium Risk
5927,2,2,6,3,202,3,1,0,5,4930,0,1,1,0,0,1,0,0.62387764,1,Late,High Risk
5928,4,2,5,2,184,3,2,0,8,4581,0,1,1,0,0,1,1,0.6651148,1,Late,High Risk
5929,3,2,5,2,244,5,2,0,7,5515,0,1,1,0,1,1,1,0.6606923,1,Late,High Risk
5930,4,2,4,4,138,5,1,1,10,5401,0,1,1,0,0,1,0,0.7589049,1,Late,High Risk
5931,0,2,4,3,109,2,2,0,4,5407,0,1,1,0,0,0,0,0.65361494,1,Late,High Risk
5932,1,2,2,5,189,5,1,1,3,5292,0,0,1,0,0,1,0,0.8259393,1,Late,High Risk
5933,2,2,3,2,170,3,1,1,9,4069,0,0,1,0,0,1,1,0.6884361,1,Late,High Risk
5934,4,2,3,1,183,2,2,0,10,4598,0,0,1,0,0,0,1,0.7444662,1,Late,High Risk
5935,3,2,3,4,263,6,0,1,3,4429,0,0,1,0,1,1,0,0.66036147,1,Late,High Risk
5936,4,2,4,1,271,4,1,1,9,5853,1,1,1,0,1,1,1,0.5494071,1,Late,Medium Risk
5937,0,2,6,3,202,4,2,0,3,4496,1,1,1,0,0,1,0,0.67737055,1,Late,High Risk
5938,1,2,3,3,265,3,2,0,8,5070,0,0,1,0,1,1,0,0.5716574,1,Late,Medium Risk
5939,2,2,4,1,220,3,2,0,6,4472,0,1,1,0,1,1,1,0.6377779,1,Late,High Risk
5940,4,2,4,4,274,2,1,0,7,4873,1,1,1,0,1,0,0,0.688304,1,Late,High Risk
5941,3,2,4,5,212,2,2,1,10,4552,0,1,1,0,0,0,0,0.78105795,1,Late,High Risk
5942,4,2,4,2,244,3,0,1,1,5559,1,1,1,0,1,1,1,0.64248973,1,Late,High Risk
5943,0,2,4,5,252,3,2,0,4,5017,0,1,1,0,1,1,0,0.67518324,1,Late,High Risk
5944,1,2,5,5,158,2,1,1,8,4743,0,1,1,0,0,0,0,0.7500019,1,Late,High Risk
5945,2,2,2,5,286,6,2,0,5,5490,0,0,1,0,1,1,0,0.8465285,1,Late,High Risk
5946,4,2,3,5,164,3,0,1,10,4639,1,0,1,0,0,1,0,0.58553624,1,Late,Medium Risk
5947,3,2,4,3,170,6,2,1,6,4998,0,1,1,0,0,1,0,0.60636073,1,Late,High Risk
5948,4,2,4,1,269,2,2,0,8,4930,0,1,1,0,1,0,1,0.6949166,1,Late,High Risk
5949,0,2,4,2,238,2,1,0,2,4002,0,1,1,0,1,0,1,0.6388082,1,Late,High Risk
5950,1,2,4,3,198,7,2,0,1,5315,0,1,1,0,0,1,0,0.6611666,1,Late,High Risk
5951,2,2,4,4,184,8,1,1,7,5235,1,1,1,0,0,1,0,0.47763368,0,On Time,Medium Risk
5952,4,2,5,2,265,3,1,1,10,4347,1,1,1,0,1,1,1,0.624249,1,Late,High Risk
5953,3,2,3,2,204,10,2,0,10,4534,0,0,1,0,0,1,1,0.8823784,1,Late,High Risk
5954,4,2,5,1,233,7,2,0,5,5759,1,1,1,0,1,1,1,0.5050535,1,Late,Medium Risk
5955,0,2,4,5,134,3,1,0,8,5694,0,1,1,0,0,1,0,0.6961086,1,Late,High Risk
5956,1,2,3,4,153,3,2,0,9,5474,0,0,1,0,0,1,0,0.6756671,1,Late,High Risk
5957,2,2,2,5,241,3,2,0,3,4253,1,0,1,0,1,1,0,0.6588862,1,Late,High Risk
5958,4,2,4,5,187,3,1,1,7,5022,1,1,1,0,0,1,0,0.630106,1,Late,High Risk
5959,3,2,3,3,148,3,1,0,8,5622,0,0,1,0,0,1,0,0.7314164,1,Late,High Risk
5960,4,2,3,4,133,8,2,0,10,5439,1,0,1,0,0,1,0,0.8146974,1,Late,High Risk
5961,0,2,6,1,250,4,1,1,10,1623,1,1,1,1,1,1,1,0.67871755,1,Late,High Risk
5962,1,2,6,1,249,4,2,1,2,1326,1,1,1,1,1,1,1,0.5342783,1,Late,Medium Risk
5963,2,2,5,2,259,5,1,1,8,1678,0,1,1,1,1,1,1,0.6924439,1,Late,High Risk
5964,4,2,6,4,266,4,1,1,5,1639,1,1,1,1,1,1,0,0.6183464,1,Late,High Risk
5965,3,2,6,5,244,4,2,0,6,1185,0,1,1,1,1,1,0,0.6711317,1,Late,High Risk
5966,4,2,4,5,239,6,1,1,2,1879,0,1,1,1,1,1,0,0.602342,1,Late,High Risk
5967,0,2,4,5,270,5,1,0,1,1187,1,1,1,1,1,1,0,0.6209539,1,Late,High Risk
5968,1,2,6,3,270,4,1,0,7,1079,0,1,1,1,1,1,0,0.68159676,1,Late,High Risk
5969,2,2,6,2,257,4,2,1,1,1513,0,1,1,1,1,1,1,0.6030803,1,Late,High Risk
5970,4,2,4,3,243,5,2,0,3,1634,1,1,1,1,1,1,0,0.56973964,1,Late,Medium Risk
5971,3,2,4,5,271,4,1,1,6,5078,0,1,1,0,1,1,0,0.7113802,1,Late,High Risk
5972,4,2,6,3,202,4,2,0,6,4249,0,1,1,0,0,1,0,0.7041344,1,Late,High Risk
5973,0,2,3,3,265,3,2,0,3,5986,1,0,1,0,1,1,0,0.36813003,0,On Time,Medium Risk
5974,1,2,4,1,220,3,2,1,1,5159,1,1,1,0,1,1,1,0.6372552,1,Late,High Risk
5975,2,2,4,3,274,2,1,1,1,4762,0,1,1,0,1,0,0,0.69668657,1,Late,High Risk
5976,4,2,4,1,212,2,2,1,4,4969,0,1,1,0,0,0,1,0.7338308,1,Late,High Risk
5977,3,2,4,2,244,3,0,0,3,4103,0,1,1,0,1,1,1,0.5094413,1,Late,Medium Risk
5978,4,2,4,2,252,3,2,0,4,5782,0,1,1,0,1,1,1,0.58919793,1,Late,Medium Risk
5979,0,2,5,1,158,2,1,1,4,5736,1,1,1,0,0,0,1,0.6985576,1,Late,High Risk
5980,1,2,2,5,286,6,2,0,3,4497,1,0,1,0,1,1,0,0.8125698,1,Late,High Risk
5981,2,2,3,3,164,3,0,1,8,5170,0,0,1,0,0,1,0,0.59723985,1,Late,Medium Risk
5982,4,2,4,2,170,6,2,1,10,4891,0,1,1,0,0,1,1,0.6462275,1,Late,High Risk
5983,3,2,4,3,269,2,2,1,2,4158,0,1,1,0,1,0,0,0.7071882,1,Late,High Risk
5984,4,2,4,3,238,2,1,1,7,5808,1,1,1,0,1,0,0,0.65572506,1,Late,High Risk
5985,0,2,4,5,198,7,2,1,9,4249,1,1,1,0,0,1,0,0.6507944,1,Late,High Risk
5986,1,2,4,3,184,8,1,1,4,4686,0,1,1,0,0,1,0,0.5722642,1,Late,Medium Risk
5987,2,2,5,2,265,3,1,1,8,5447,1,1,1,0,1,1,1,0.528526,1,Late,Medium Risk
5988,4,2,3,1,204,10,2,1,5,5375,0,0,1,0,0,1,1,0.7123115,1,Late,High Risk
5989,3,2,5,2,233,7,2,0,8,5519,1,1,1,0,1,1,1,0.68696207,1,Late,High Risk
5990,4,2,4,2,134,3,1,0,9,4214,1,1,1,0,0,1,1,0.70563626,1,Late,High Risk
5991,0,2,3,2,153,3,2,1,6,4056,0,0,1,0,0,1,1,0.6372448,1,Late,High Risk
5992,1,2,2,1,241,3,2,0,5,5697,1,0,1,0,1,1,1,0.5486691,1,Late,Medium Risk
5993,2,2,4,4,187,3,1,0,8,4893,0,1,1,0,0,1,0,0.65606046,1,Late,High Risk
5994,4,2,3,4,148,3,1,0,8,5267,1,0,1,0,0,1,0,0.61997825,1,Late,High Risk
5995,3,2,3,5,133,8,2,0,8,5002,1,0,1,0,0,1,0,0.6382602,1,Late,High Risk
5996,4,2,6,1,250,4,1,1,4,1018,0,1,1,1,1,1,1,0.8110499,1,Late,High Risk
5997,0,2,6,5,249,4,2,1,3,1710,1,1,1,1,1,1,0,0.6293537,1,Late,High Risk
5998,1,2,5,3,259,5,1,1,2,1730,0,1,1,1,1,1,0,0.5133769,1,Late,Medium Risk
5999,2,2,6,2,266,4,1,0,9,1220,0,1,1,1,1,1,1,0.6556198,1,Late,High Risk
6000,4,2,6,3,244,4,2,1,5,1108,1,1,1,1,1,1,0,0.5859221,1,Late,Medium Risk
6001,3,2,4,5,239,6,1,1,4,1451,0,1,1,1,1,1,0,0.6109006,1,Late,High Risk
6002,4,1,4,3,270,5,1,0,3,1786,1,1,1,1,1,1,0,0.5602974,1,Late,Medium Risk
6003,0,1,6,4,282,4,1,1,6,1580,0,1,1,1,1,1,0,0.7608906,1,Late,High Risk
6004,1,1,6,5,295,4,2,1,2,1981,0,1,1,1,1,1,0,0.7162566,1,Late,High Risk
6005,2,1,6,1,255,4,1,1,5,1253,1,1,1,1,1,1,1,0.46173656,0,On Time,Medium Risk
6006,4,1,6,4,292,4,1,1,3,1826,1,1,1,1,1,1,0,0.362108,0,On Time,Medium Risk
6007,3,1,6,3,244,4,1,0,1,1317,1,1,1,1,1,1,0,0.4144629,0,On Time,Medium Risk
6008,4,1,6,1,306,4,1,1,1,1210,0,1,1,1,1,1,1,0.6612678,1,Late,High Risk
6009,0,1,6,1,258,4,1,1,3,1506,0,1,1,1,1,1,1,0.6469611,1,Late,High Risk
6010,1,1,4,2,265,6,1,1,8,1391,1,1,1,1,1,1,1,0.61121356,1,Late,High Risk
6011,2,1,5,1,227,5,1,1,7,1620,1,1,1,1,1,1,1,0.6654746,1,Late,High Risk
6012,4,1,7,1,276,4,1,0,8,1560,1,1,1,1,1,1,1,0.54908776,1,Late,Medium Risk
6013,3,1,6,4,244,4,2,1,7,1795,0,1,1,1,1,1,0,0.63741225,1,Late,High Risk
6014,4,1,4,3,217,6,2,0,6,1552,0,1,1,1,1,1,0,0.7046827,1,Late,High Risk
6015,0,1,2,3,211,3,1,0,8,1172,0,0,1,1,0,1,0,0.4498054,0,On Time,Medium Risk
6016,1,1,4,2,227,5,1,1,7,1354,1,1,1,1,1,1,1,0.72855395,1,Late,High Risk
6017,2,1,5,3,249,4,2,1,1,1014,1,1,1,1,1,1,0,0.50567245,1,Late,Medium Risk
6018,4,1,6,3,269,4,1,1,3,1006,0,1,1,1,1,1,0,0.79012525,1,Late,High Risk
6019,3,1,6,5,278,4,2,0,6,1140,0,1,1,1,1,1,0,0.7328264,1,Late,High Risk
6020,4,1,6,5,282,4,2,1,3,1385,0,1,1,1,1,1,0,0.74870354,1,Late,High Risk
6021,0,1,6,4,300,4,2,0,7,1607,0,1,1,1,1,1,0,0.79061127,1,Late,High Risk
6022,1,1,5,5,259,5,1,0,9,1624,0,1,1,1,1,1,0,0.69707716,1,Late,High Risk
6023,2,1,6,1,295,4,2,0,6,1611,0,1,1,1,1,1,1,0.8719988,1,Late,High Risk
6024,4,0,5,5,238,5,1,1,2,1657,0,1,1,1,1,1,0,0.63972783,1,Late,High Risk
6025,3,0,5,3,270,5,2,0,7,1303,1,1,1,1,1,1,0,0.59131247,1,Late,Medium Risk
6026,4,0,5,3,267,5,1,1,6,1119,1,1,1,1,1,1,0,0.6337428,1,Late,High Risk
6027,0,0,4,1,270,5,2,1,9,1280,1,1,1,1,1,1,1,0.68767756,1,Late,High Risk
6028,1,0,4,1,245,5,2,0,8,1923,0,1,1,1,1,1,1,0.7444661,1,Late,High Risk
6029,2,0,6,4,262,4,1,0,10,1068,1,1,1,1,1,1,0,0.58809674,1,Late,Medium Risk
6030,4,0,4,2,245,5,1,1,8,1122,1,1,1,1,1,1,1,0.7463436,1,Late,High Risk
6031,3,0,6,2,268,4,1,1,7,1943,0,1,1,1,1,1,1,0.70345277,1,Late,High Risk
6032,4,0,5,1,262,5,1,1,1,1488,1,1,1,1,1,1,1,0.57224375,1,Late,Medium Risk
6033,0,0,6,3,283,5,2,1,10,1483,0,1,1,1,1,1,0,0.682985,1,Late,High Risk
6034,1,0,5,3,260,5,2,1,8,1001,0,1,1,1,1,1,0,0.7997126,1,Late,High Risk
6035,2,0,7,5,258,4,1,0,4,1677,1,1,1,1,1,1,0,0.6805576,1,Late,High Risk
6036,4,0,5,2,130,4,2,0,1,1877,0,1,1,1,0,1,1,0.4965334,0,On Time,Medium Risk
6037,3,0,6,3,262,5,1,1,9,1053,0,1,1,1,1,1,0,0.7278715,1,Late,High Risk
6038,4,0,6,2,293,4,1,0,4,1764,1,1,1,1,1,1,1,0.39449546,0,On Time,Medium Risk
6039,0,0,7,1,255,5,2,1,10,1238,1,1,1,1,1,1,1,0.49550053,0,On Time,Medium Risk
6040,1,0,6,1,242,5,1,0,5,1555,0,1,1,1,1,1,1,0.6156684,1,Late,High Risk
6041,2,0,6,3,264,4,2,0,6,1622,1,1,1,1,1,1,0,0.6723155,1,Late,High Risk
6042,4,0,6,4,253,4,1,0,7,1485,0,1,1,1,1,1,0,0.7076208,1,Late,High Risk
6043,3,0,5,5,271,5,1,0,4,1667,0,1,1,1,1,1,0,0.64316076,1,Late,High Risk
6044,4,0,6,2,250,4,2,0,3,1777,1,1,1,1,1,1,1,0.63850594,1,Late,High Risk
6045,0,0,4,3,266,5,0,0,5,1590,0,1,1,1,1,1,0,0.5104116,1,Late,Medium Risk
6046,1,2,6,2,286,4,1,0,4,1594,0,1,1,1,1,1,1,0.65996784,1,Late,High Risk
6047,2,2,5,2,275,5,1,1,9,1373,0,1,1,1,1,1,1,0.6805266,1,Late,High Risk
6048,4,2,6,3,295,5,1,1,4,1392,0,1,1,1,1,1,0,0.82991713,1,Late,High Risk
6049,3,2,5,1,269,6,2,0,8,1341,0,1,1,1,1,1,1,0.5149165,1,Late,Medium Risk
6050,4,2,4,1,239,5,1,0,1,1780,1,1,1,1,1,1,1,0.62397325,1,Late,High Risk
6051,0,2,6,4,271,4,2,1,8,1867,0,1,1,1,1,1,0,0.67229176,1,Late,High Risk
6052,1,2,6,5,165,6,1,0,6,1529,1,1,1,1,0,1,0,0.4511513,0,On Time,Medium Risk
6053,2,2,7,2,302,5,2,1,5,1614,0,1,1,1,1,1,1,0.8318232,1,Late,High Risk
6054,4,2,6,2,293,6,1,0,10,1919,1,1,1,1,1,1,1,0.4373089,0,On Time,Medium Risk
6055,3,2,4,4,202,3,1,0,3,5524,1,1,1,0,0,1,0,0.6926422,1,Late,High Risk
6056,4,2,2,3,185,3,2,0,7,4246,0,0,1,0,0,1,0,0.6609426,1,Late,High Risk
6057,0,2,4,4,210,2,2,1,8,5942,0,1,1,0,0,0,0,0.82111806,1,Late,High Risk
6058,1,2,3,5,186,2,2,1,8,5924,0,0,1,0,0,0,0,0.79173696,1,Late,High Risk
6059,2,2,3,4,163,3,1,1,7,5913,0,0,1,0,0,1,0,0.8141653,1,Late,High Risk
6060,4,2,3,4,168,3,1,1,5,5964,0,0,1,0,0,1,0,0.76576746,1,Late,High Risk
6061,3,2,4,3,199,3,1,1,8,4391,1,1,1,0,0,1,0,0.60484695,1,Late,High Risk
6062,4,2,3,5,271,2,2,1,7,4958,0,0,1,0,1,0,0,0.6729239,1,Late,High Risk
6063,0,2,3,4,164,3,1,0,4,4796,0,0,1,0,0,1,0,0.71645653,1,Late,High Risk
6064,1,2,4,1,231,2,2,1,3,4696,0,1,1,0,1,0,1,0.5951539,1,Late,Medium Risk
6065,2,2,3,1,196,2,1,1,10,4141,1,0,1,0,0,0,1,0.8308182,1,Late,High Risk
6066,4,2,4,2,218,3,1,0,2,4949,0,1,1,0,1,1,1,0.67675316,1,Late,High Risk
6067,3,2,5,1,267,4,1,1,5,4440,1,1,1,0,1,1,1,0.6161805,1,Late,High Risk
6068,4,2,4,4,163,3,1,0,5,4440,0,1,1,0,0,1,0,0.66780955,1,Late,High Risk
6069,0,2,4,1,224,4,2,0,5,4887,0,1,1,0,1,1,1,0.67476845,1,Late,High Risk
6070,1,2,3,4,156,2,2,0,10,5107,1,0,1,0,0,0,0,0.55836976,1,Late,Medium Risk
6071,2,2,5,5,175,6,1,0,2,4883,1,1,1,0,0,1,0,0.53417104,1,Late,Medium Risk
6072,4,2,3,4,257,5,2,0,5,5365,0,0,1,0,1,1,0,0.68602437,1,Late,High Risk
6073,3,2,4,4,259,3,1,1,3,4509,0,1,1,0,1,1,0,0.6732093,1,Late,High Risk
6074,4,2,3,3,112,4,1,0,7,5716,1,0,1,0,0,1,0,0.41488656,0,On Time,Medium Risk
6075,0,2,4,3,145,4,2,1,2,5735,0,1,1,0,0,1,0,0.7452176,1,Late,High Risk
6076,1,2,3,1,230,3,2,1,3,4957,0,0,1,0,1,1,1,0.56586933,1,Late,Medium Risk
6077,2,2,3,4,188,4,1,0,6,5016,0,0,1,0,0,1,0,0.76482666,1,Late,High Risk
6078,4,2,3,2,132,4,2,0,3,4512,0,0,1,0,0,1,1,0.8470298,1,Late,High Risk
6079,3,2,4,1,239,4,0,1,2,5502,0,1,1,0,1,1,1,0.6436313,1,Late,High Risk
6080,4,2,2,5,167,3,2,1,8,4605,0,0,1,0,0,1,0,0.83670944,1,Late,High Risk
6081,0,2,3,1,133,3,2,1,7,4004,1,0,1,0,0,1,1,0.33838525,0,On Time,Medium Risk
6082,1,2,4,2,270,2,0,0,9,5080,1,1,1,0,1,0,1,0.5480755,1,Late,Medium Risk
6083,2,2,4,3,229,2,2,1,7,5364,1,1,1,0,1,0,0,0.5388982,1,Late,Medium Risk
6084,4,2,5,1,261,4,0,0,6,4852,0,1,1,0,1,1,1,0.63865817,1,Late,High Risk
6085,3,2,2,1,192,3,1,0,9,4774,0,0,1,0,0,1,1,0.65897584,1,Late,High Risk
6086,4,2,4,5,217,3,1,0,6,4848,1,1,1,0,1,1,0,0.65126747,1,Late,High Risk
6087,0,2,4,3,246,2,1,1,6,4908,0,1,1,0,1,0,0,0.6586332,1,Late,High Risk
6088,1,2,5,5,208,2,2,1,8,5321,0,1,1,0,0,0,0,0.73709756,1,Late,High Risk
6089,2,2,5,1,148,3,1,0,5,5790,0,1,1,0,0,1,1,0.7689152,1,Late,High Risk
6090,4,2,4,1,132,6,0,1,8,4902,1,1,1,0,0,1,1,0.45347297,0,On Time,Medium Risk
6091,3,2,4,2,249,3,1,0,6,5051,1,1,1,0,1,1,1,0.6187818,1,Late,High Risk
6092,4,2,3,3,225,4,1,0,9,5468,1,0,1,0,1,1,0,0.71264386,1,Late,High Risk
6093,0,2,5,1,279,4,2,0,3,4607,0,1,1,0,1,1,1,0.79941136,1,Late,High Risk
6094,1,2,4,2,183,2,1,0,8,4921,0,1,1,0,0,0,1,0.6915063,1,Late,High Risk
6095,2,2,4,4,215,2,0,0,6,5238,0,1,1,0,1,0,0,0.65183157,1,Late,High Risk
6096,4,2,6,4,195,5,0,0,10,4225,0,1,1,0,0,1,0,0.7443802,1,Late,High Risk
6097,3,2,4,2,156,2,2,1,5,4467,1,1,1,0,0,0,1,0.6252711,1,Late,High Risk
6098,4,2,3,5,160,3,1,0,8,4106,0,0,1,0,0,1,0,0.5689307,1,Late,Medium Risk
6099,0,2,5,5,153,5,2,1,10,5297,0,1,1,0,0,1,0,0.67856216,1,Late,High Risk
6100,1,2,3,4,215,3,0,0,5,4670,1,0,1,0,1,1,0,0.43571693,0,On Time,Medium Risk
6101,2,2,4,3,163,3,1,0,7,4556,0,1,1,0,0,1,0,0.717756,1,Late,High Risk
6102,4,2,4,2,195,3,2,1,8,5198,0,1,1,0,0,1,1,0.7472434,1,Late,High Risk
6103,3,2,4,3,170,2,1,1,3,4587,1,1,1,0,0,0,0,0.62206507,1,Late,High Risk
6104,4,2,3,3,133,3,1,1,5,5937,0,0,1,0,0,1,0,0.7609943,1,Late,High Risk
6105,0,2,5,2,171,6,2,0,5,5981,1,1,1,0,0,1,1,0.526971,1,Late,Medium Risk
6106,1,2,3,5,186,3,2,1,7,4764,0,0,1,0,0,1,0,0.71116304,1,Late,High Risk
6107,2,2,4,2,246,3,0,1,5,5960,0,1,1,0,1,1,1,0.74498177,1,Late,High Risk
6108,4,2,3,3,170,3,1,0,7,5427,1,0,1,0,0,1,0,0.6804547,1,Late,High Risk
6109,3,2,2,5,189,2,1,1,9,5245,0,0,1,0,0,0,0,0.80131984,1,Late,High Risk
6110,4,2,4,5,216,2,1,0,8,5767,1,1,1,0,1,0,0,0.6276817,1,Late,High Risk
6111,0,2,4,2,264,3,1,1,10,5137,1,1,1,0,1,1,1,0.57820034,1,Late,Medium Risk
6112,1,2,5,4,268,3,1,0,3,5320,1,1,1,0,1,1,0,0.49141434,0,On Time,Medium Risk
6113,2,2,4,1,225,2,2,0,10,4577,1,1,1,0,1,0,1,0.59815294,1,Late,Medium Risk
6114,4,2,4,2,252,2,0,0,4,5233,1,1,1,0,1,0,1,0.66369814,1,Late,High Risk
6115,3,2,3,2,204,3,1,0,8,4586,1,0,1,0,0,1,1,0.67144096,1,Late,High Risk
6116,4,2,5,1,193,2,2,0,1,4450,0,1,1,0,0,0,1,0.78526086,1,Late,High Risk
6117,0,2,5,3,220,3,1,0,9,5324,0,1,1,0,1,1,0,0.67270064,1,Late,High Risk
6118,1,2,6,4,271,3,1,0,7,5192,1,1,1,0,1,1,0,0.4708098,0,On Time,Medium Risk
6119,2,2,2,2,227,4,2,1,6,4104,1,0,1,0,1,1,1,0.54799867,1,Late,Medium Risk
6120,4,2,4,1,206,5,2,0,7,5941,1,1,1,0,0,1,1,0.54004294,1,Late,Medium Risk
6121,3,2,4,2,142,3,2,0,3,4644,0,1,1,0,0,1,1,0.7562057,1,Late,High Risk
6122,4,2,5,5,236,2,2,1,2,5210,0,1,1,0,1,0,0,0.769628,1,Late,High Risk
6123,0,2,5,4,275,2,2,1,10,5395,1,1,1,0,1,0,0,0.5680345,1,Late,Medium Risk
6124,1,2,3,5,144,2,2,1,2,4629,1,0,1,0,0,0,0,0.8510665,1,Late,High Risk
6125,2,2,4,5,194,3,2,1,3,5168,1,1,1,0,0,1,0,0.65107155,1,Late,High Risk
6126,4,2,3,2,260,3,1,1,9,4591,1,0,1,0,1,1,1,0.5857684,1,Late,Medium Risk
6127,3,2,3,4,240,3,2,1,8,4410,0,0,1,0,1,1,0,0.65089494,1,Late,High Risk
6128,4,2,3,2,136,3,0,0,2,5739,0,0,1,0,0,1,1,0.6921119,1,Late,High Risk
6129,0,2,3,3,132,2,2,1,1,4687,0,0,1,0,0,0,0,0.6757924,1,Late,High Risk
6130,1,2,4,2,266,3,2,1,7,5121,0,1,1,0,1,1,1,0.5613977,1,Late,Medium Risk
6131,2,2,4,1,263,3,0,1,5,4782,0,1,1,0,1,1,1,0.5502042,1,Late,Medium Risk
6132,4,2,5,5,270,3,1,0,9,5807,1,1,1,0,1,1,0,0.44034004,0,On Time,Medium Risk
6133,3,2,3,3,208,5,1,0,10,4258,0,0,1,0,0,1,0,0.777109,1,Late,High Risk
6134,4,2,5,5,206,3,1,1,1,5520,0,1,1,0,0,1,0,0.7478968,1,Late,High Risk
